4284710916;4291006775;6;0;2023-12-07 11:16:21.240215;16;;66;10747725.00
4285015399;4284582923;8;0;2023-12-07 11:16:21.241202;16;;67;4282811884.00
4285978900;4286000409;10;0;2023-12-07 11:16:21.241202;16;;67;4292111806.00
4286264526;4286045704;12;0;2023-12-07 11:16:21.241202;16;;68;4293931990.00
4286096929;4286041726;14;0;2023-12-07 11:16:21.241202;16;;68;4288715563.00
4294818266;10783425;0;0;2023-12-07 11:16:21.241202;16;;69;4291004496.00
4282848520;4292146356;2;0;2023-12-07 11:16:21.241202;16;;69;4284703945.00
4293960904;4288735342;4;0;2023-12-07 11:16:21.241202;16;;70;4284581136.00
4284711787;4291007060;6;0;2023-12-07 11:16:21.242203;16;;70;4285013586.00
4285015625;4284583144;8;0;2023-12-07 11:16:21.255187;17;;71;4285998505.00
4285979136;4286000646;10;0;2023-12-07 11:16:21.255187;17;;71;4285977010.00
4286264766;4286045941;12;0;2023-12-07 11:16:21.255187;17;;72;4286043806.00
4286097167;4286041964;14;0;2023-12-07 11:16:21.255187;17;;72;4286043806.00
4294821810;10787391;0;0;2023-12-07 11:16:21.255187;17;;73;4286095037.00
4282852590;4292150195;2;0;2023-12-07 11:16:21.255187;17;;73;4286039835.00
4293964115;4288737541;4;0;2023-12-07 11:16:21.255187;17;;74;4294789955.00
4284712659;4291007346;6;0;2023-12-07 11:16:21.255187;17;;74;10751696.00
4285015853;4284583368;8;0;2023-12-07 11:16:21.255187;17;;75;4282815955.00
4285979370;4286000881;10;0;2023-12-07 11:16:21.270185;18;;75;4292115646.00
4286265005;4286046179;12;0;2023-12-07 11:16:21.270185;18;;76;4288717763.00
4286097405;4286042201;14;0;2023-12-07 11:16:21.270185;18;;76;4293935205.00
4294825352;10791357;0;0;2023-12-07 11:16:21.270185;18;;77;4291004781.00
4282856659;4292154030;2;0;2023-12-07 11:16:21.270185;18;;77;4284704818.00
4293967332;4288739739;4;0;2023-12-07 11:16:21.270185;18;;78;4284581357.00
4284713528;4291007630;6;0;2023-12-07 11:16:21.270185;18;;78;4285013810.00
4285016081;4284583592;8;0;2023-12-07 11:16:21.270185;18;;79;4285998742.00
4285979607;4286001119;10;0;2023-12-07 11:16:21.270185;18;;79;4285998742.00
