Cp A 2 ms;Cp P 2 ms;Cr A 2 ms;Cr P 2 ms;Cp A 4 ms;Cp P 4 ms;Cr A 4 ms;Cr P 4 ms;Cp A 10 ms;Cp P 10 ms;Cr A 10 ms;Cr P 10 ms;Cp A 20 ms;Cp P 20 ms;Cr A 20 ms;Cr P 20 ms;Cp A 80 ms;Cp P 80 ms;Cr A 80 ms;Cr P 80 ms
90.18369293;84.20623779;91.64411163;85.91602325;90.09483719;84.23706818;91.75448608;85.91593933;90.11320496;84.23665314;91.71512451;84.23665314;90.07048416;84.24079208;91.73583374;85.90406418;90.11659622;84.22893887;91.7273056;85.90690498
90.05239868;84.33061218;91.68994141;85.9848938;90.13128662;84.24959183;91.69192505;85.94610214;90.06175385;84.22446899;91.75048218;84.22446899;90.10824738;84.20854416;91.7323822;85.91777191;90.10782928;84.23593903;91.72453117;85.8970253
90.15749359;84.18928528;91.65458679;85.85845184;90.07911682;84.26394272;91.77214813;85.89710617;90.09121704;84.24965973;91.73608246;84.24965973;90.11072617;84.24918289;91.73068466;85.9046669;90.11203976;84.23851166;91.72591801;85.90399666
90.05152893;84.26908875;91.74511719;85.97485352;90.10715103;84.27788925;91.72224808;85.87558365;90.11374969;84.22916107;91.74149017;84.22916107;90.13601532;84.23702164;91.71689224;85.90279083;90.10045395;84.23771801;91.74069176;85.90228577
90.21749115;84.20318604;91.64825439;85.85126495;90.05874252;84.28490448;91.73495865;85.89926147;90.06438599;84.26485748;91.73928528;84.26485748;90.09715652;84.25023575;91.74135056;85.89782028;90.09595871;84.23567848;91.74135399;85.88708305
90.02958679;84.25058746;91.66497803;86.08268738;90.10467911;84.23077774;91.71120834;85.91214371;90.13232117;84.21000061;91.76306458;84.21000061;90.11086502;84.23605499;91.70833435;85.89246292;90.0870182;84.24123745;91.74264793;85.88242493
90.1909256;84.22233582;91.65132904;85.80544281;90.0778656;84.2755127;91.7687912;85.88858795;90.06651154;84.24858246;91.77852173;84.24858246;90.09870148;84.26829071;91.7189003;85.92229462;90.09364891;84.24538307;91.74930897;85.89107075
90.07830811;84.27500916;91.72383881;86.04922485;90.08499527;84.26190186;91.73781204;85.91778946;90.12770844;84.20998383;91.73020477;84.20998383;90.11313477;84.25665359;91.721698;85.89836197;90.0979208;84.23550835;91.74317799;85.89127998
90.1961441;84.1891861;91.67032623;85.84506989;90.08773041;84.22840118;91.74025345;85.90363312;90.09403534;84.23431854;91.76350403;84.23431854;90.11277924;84.23241882;91.73272095;85.91699142;90.0757246;84.25638237;91.75292416;85.89389572
90.03927612;84.22126007;91.64879608;86.10043335;90.03468323;84.25138474;91.76754379;85.88417816;90.06465759;84.2582077;91.72937622;84.2582077;90.1242569;84.21603394;91.71504211;85.91948471;90.09095592;84.23378544;91.74654064;85.89551411
90.1546402;84.25020599;91.65325165;85.86103058;90.03130722;84.30580139;91.74572372;85.87289047;90.08963318;84.23366089;91.72725372;84.23366089;90.09670944;84.23459854;91.71229248;85.89449158;90.08749866;84.24438801;91.73558407;85.90007477
90.07029724;84.29450226;91.6958847;85.96590424;90.06952286;84.21229553;91.78348541;85.89451218;90.09420166;84.26596527;91.73674622;84.26596527;90.13470535;84.23118744;91.72639313;85.88828125;90.11888485;84.23230972;91.73776207;85.89767933
90.19205475;84.24272919;91.61351013;85.98285675;90.08535004;84.24466705;91.77066803;85.90694046;90.07548523;84.24369965;91.78396301;84.24369965;90.11158905;84.26022873;91.74119949;85.9162178;90.10790482;84.24679413;91.7301403;85.90572205
90.06743622;84.26999664;91.74080658;85.89333344;90.10666656;84.21192551;91.79442978;85.91043472;90.05471497;84.23261871;91.7979126;84.23261871;90.10775375;84.2203064;91.71721573;85.92637253;90.0997942;84.23737545;91.75712452;85.88816757
90.12426758;84.30918884;91.69569397;85.94779968;90.11908722;84.21043396;91.75914764;85.86335754;90.12569885;84.22624664;91.75830536;84.22624664;90.10668488;84.2552948;91.73098068;85.89889297;90.09677715;84.24259205;91.74751129;85.89851685
90.11489105;84.18099976;91.68528748;85.9152832;90.09352493;84.20729065;91.74856186;85.91003799;90.08071747;84.21481171;91.74712982;84.21481171;90.10121384;84.25193253;91.71590271;85.89232101;90.10186653;84.23285694;91.74024696;85.89539433
90.11951447;84.29127502;91.70066833;85.96170044;90.10333252;84.2494545;91.7472496;85.91108704;90.08861084;84.24417572;91.7199173;84.24417572;90.11615067;84.21815567;91.7397377;85.90246964;90.09504356;84.24506073;91.7344595;85.90138779
90.06997681;84.21318817;91.72830963;85.92495728;90.10482407;84.21492386;91.71765518;85.91633987;90.04705658;84.24790649;91.79049683;84.24790649;90.11385498;84.23017578;91.71201477;85.92405472;90.11710815;84.238661;91.73196754;85.9025938
90.14646912;84.28610992;91.64469147;85.98965454;90.09144592;84.23464966;91.71818542;85.91329575;90.08668365;84.25677795;91.76355438;84.25677795;90.10650482;84.24034882;91.73177948;85.89660797;90.10285931;84.23511696;91.73550797;85.9053833
90.10103607;84.23222351;91.71633148;85.88820648;90.10523605;84.23117828;91.72131729;85.90127563;90.06882782;84.24800415;91.77454224;84.24800415;90.10832672;84.23554764;91.73582993;85.90538254;90.09694519;84.24095497;91.74107037;85.90116749
90.13919067;84.34233856;91.6914444;85.94874573;90.07155991;84.24797058;91.6872406;85.8958931;90.06302032;84.26429138;91.7348465;84.26429138;90.13237228;84.22519989;91.72323227;85.91229706;90.08353977;84.24638557;91.75167847;85.89759903
90.11759949;84.15657043;91.74773407;85.91936493;90.09900284;84.2229538;91.74359131;85.88333893;90.11980133;84.22082214;91.76578369;84.22082214;90.11405029;84.2198349;91.69649277;85.9189888;90.08348083;84.2449482;91.76858845;85.88380756
90.10894012;84.31859589;91.63768768;85.95020294;90.04979706;84.27209473;91.75593948;85.88023376;90.05368347;84.24682922;91.73161926;84.24682922;90.11042786;84.24291153;91.72518616;85.91013412;90.08775349;84.23772068;91.73445969;85.89893589
90.12327576;84.16107178;91.63944244;85.93953705;90.04140091;84.25142288;91.72366333;85.85321808;90.12848663;84.20380402;91.71750793;84.20380402;90.09858246;84.24171448;91.7297081;85.91526108;90.10653362;84.23886776;91.73986912;85.89367352
90.10457611;84.30817413;91.66880798;85.96096039;90.09484482;84.24413681;91.72837067;85.89653015;90.05986938;84.26235046;91.74837799;84.26235046;90.12016373;84.24392776;91.72740707;85.92179794;90.09154015;84.24455967;91.73551159;85.90168247
90.19114685;84.07723999;91.66397095;85.8997345;90.0763855;84.24384689;91.74572754;85.8703804;90.07437744;84.24163818;91.73513794;84.24163818;90.12764893;84.26072845;91.7102356;85.92775421;90.10036373;84.2326437;91.73877335;85.90025597
90.03691101;84.38770294;91.66230774;85.98426056;90.09947968;84.2124176;91.72719574;85.89368439;90.11211853;84.21896973;91.73512421;84.21896973;90.13251724;84.2251152;91.72080994;85.90800629;90.09656754;84.24060688;91.74876308;85.89713211
90.1820755;84.08495331;91.76075745;85.94024658;90.08084488;84.25082397;91.7295723;85.88621521;90.08263245;84.25931854;91.73552551;84.25931854;90.11009598;84.24257278;91.7294693;85.91426163;90.10789051;84.23812618;91.73128872;85.89973831
89.98032379;84.44345093;91.65975189;85.96916962;90.0789299;84.24102783;91.75772858;85.86859512;90.11461639;84.22194824;91.75027313;84.22194824;90.10865173;84.23826981;91.73490448;85.90346985;90.10694046;84.24082794;91.73636589;85.90517273
90.17623901;84.0662384;91.70098877;85.87531281;90.03175354;84.25458908;91.74925613;85.89669418;90.09545746;84.23124237;91.74820557;84.23124237;90.10818863;84.24228973;91.73073883;85.90875397;90.11926003;84.22784023;91.72696075;85.91068096
89.99321747;84.35897827;91.6604538;85.98226929;90.04883957;84.2983551;91.76083374;85.93110275;90.12073517;84.21001282;91.73190918;84.21001282;90.14475403;84.2283699;91.71518936;85.90087967;90.12446957;84.22778263;91.72312717;85.90997887
90.19302368;84.21313477;91.71614075;85.90106964;90.07659531;84.24297333;91.75071716;85.92211151;90.06725464;84.25368347;91.74230499;84.25368347;90.10118027;84.23396912;91.7063942;85.92172394;90.13189735;84.23040199;91.71024151;85.91396427
89.99029541;84.28801727;91.69029999;85.98142242;90.08051682;84.24321365;91.74647141;85.88922119;90.10136719;84.25450439;91.74151001;84.25450439;90.09532318;84.25163193;91.73553848;85.89048309;90.13762589;84.23053131;91.71818314;85.90731449
90.18048096;84.18486023;91.73590088;85.91732025;90.14308548;84.20625305;91.7648201;85.89818573;90.08679504;84.21720581;91.73004456;84.21720581;90.11054688;84.2390831;91.74336243;85.92161713;90.11831322;84.24116688;91.73766613;85.90899353
90.08766937;84.25873566;91.65270996;86.02973175;90.12842178;84.236763;91.72515488;85.9070015;90.09339142;84.27095642;91.73439941;84.27095642;90.12273636;84.22139969;91.72988129;85.90711899;90.10934925;84.24036598;91.72192249;85.91272697
90.17438507;84.17119598;91.75888824;85.88204956;90.10232162;84.25860214;91.74383926;85.87403488;90.10567932;84.22974243;91.78366699;84.22974243;90.11584015;84.25653458;91.69538116;85.91755142;90.11943569;84.23802776;91.72133732;85.90685902
90.03843689;84.27242279;91.6883316;86.02050781;90.09810638;84.24100494;91.72808838;85.89947128;90.08248444;84.24183655;91.73989716;84.24183655;90.12861023;84.23310623;91.73534164;85.89629974;90.11685352;84.22973843;91.72088242;85.91071701
90.21173096;84.18578339;91.65906525;85.84223938;90.11250305;84.22569656;91.70109558;85.86756516;90.12453003;84.22080383;91.73044891;84.22080383;90.108815;84.24708405;91.72974472;85.91075058;90.11278706;84.24456921;91.72689209;85.90167065
90.05206299;84.255867;91.7009964;86.01581573;90.10454559;84.23997498;91.73617935;85.88751221;90.0625885;84.23376923;91.76337433;84.23376923;90.11067886;84.21405182;91.7414238;85.91642227;90.11703968;84.22425175;91.74061966;85.90712986
90.24146271;84.23329926;91.71157074;85.87619019;90.07178116;84.26175308;91.70138168;85.94924927;90.10359497;84.26676178;91.72768402;84.26676178;90.1092308;84.24592361;91.71995316;85.9040535;90.12802048;84.22804928;91.71998463;85.90587597
90.08354187;84.26198578;91.72115326;86.02002716;90.07382202;84.24660873;91.70970535;85.95643997;90.08061676;84.2361618;91.73529663;84.2361618;90.1107132;84.23223724;91.72083435;85.89782257;90.10574417;84.23860321;91.72794189;85.91392517
90.22663116;84.2151947;91.59226227;85.85891724;90.05911255;84.2853508;91.76053619;85.85305786;90.12640076;84.23150482;91.73178101;84.23150482;90.10198593;84.22630005;91.7527977;85.92991028;90.12400608;84.23555622;91.72134438;85.90918713
90.03240204;84.26386261;91.78028107;86.02127838;90.07237625;84.26786041;91.78869247;85.8825531;90.10171356;84.21233215;91.75257416;84.21233215;90.1049118;84.21906128;91.71671524;85.9083725;90.11648045;84.2293478;91.73376884;85.90196953
90.21024323;84.18796539;91.58063507;85.86010742;90.09184265;84.29472733;91.74513626;85.91593933;90.0794754;84.25487823;91.71481934;84.25487823;90.11552811;84.24363022;91.72263794;85.91140594;90.11048813;84.23659916;91.72818336;85.91290588
90.07714844;84.24909973;91.72706604;86.06863403;90.06998062;84.24695206;91.7652092;85.89038467;90.12543488;84.20852051;91.7679657;84.20852051;90.11210556;84.23954086;91.72105637;85.90578842;90.11418018;84.23792076;91.72749557;85.91806908
90.22003174;84.19596863;91.58509064;85.8130188;90.0635643;84.27915573;91.72332001;85.89146423;90.09011383;84.2386261;91.71257935;84.2386261;90.11606369;84.23575745;91.73700027;85.90925751;90.13022842;84.22960434;91.71490383;85.91012478
90.03370667;84.31556702;91.6611557;86.13085938;90.0602684;84.24993896;91.73526382;85.89103699;90.14351196;84.22112732;91.68723602;84.22112732;90.11281662;84.22642593;91.69770355;85.92394867;90.12025185;84.24885159;91.71872902;85.9038126
90.15715027;84.25023651;91.65268707;85.84650421;90.07385254;84.26358795;91.76398849;85.84302139;90.08922119;84.26024475;91.73872375;84.26024475;90.10716553;84.25372696;91.73283386;85.89611282;90.12301445;84.24296188;91.72497845;85.90752811
89.98317719;84.29454041;91.67185974;86.11432648;90.06386948;84.2844162;91.76952744;85.87064743;90.09292603;84.25911407;91.7517746;84.25911407;90.09969559;84.24917068;91.73064575;85.90331421;90.11569901;84.23365517;91.72749195;85.90368729
90.1917572;84.25065613;91.56769562;85.95994568;90.08181763;84.23899841;91.72687149;85.94216156;90.11841431;84.22376251;91.73375092;84.22376251;90.12090836;84.24188919;91.74734879;85.910466;90.11828156;84.23848534;91.72947712;85.90738297
90.09505463;84.2766037;91.71261597;85.97358704;90.06417465;84.23704529;91.79521942;85.86411667;90.06824951;84.26427917;91.69285431;84.26427917;90.10875015;84.25104904;91.70697403;85.90605774;90.11054878;84.23837471;91.72716312;85.9075716
90.17790985;84.2116394;91.6296463;85.97494507;90.1011734;84.23563385;91.73186493;85.94568253;90.12748413;84.21202698;91.76663818;84.21202698;90.11098175;84.22632675;91.72214508;85.89169388;90.11577072;84.23902569;91.7291523;85.90342522
90.04629517;84.19870758;91.71069336;85.93954468;90.10804367;84.22773743;91.78023911;85.88818741;90.09980774;84.21554108;91.726297;84.21554108;90.08056107;84.26227798;91.74095535;85.89042969;90.11804161;84.23571186;91.72740211;85.90811043
90.16172791;84.28243256;91.72673798;85.95394135;90.08295441;84.23215866;91.779953;85.91713333;90.14946747;84.20626831;91.72286682;84.20626831;90.11294098;84.22728577;91.70296707;85.90183334;90.1150341;84.23588276;91.7331419;85.90754871
90.0843811;84.23895264;91.66226196;85.92008972;90.12130737;84.21421814;91.74916458;85.90841293;90.09703674;84.22334747;91.73761597;84.22334747;90.14536285;84.2245369;91.6996254;85.93747482;90.11395206;84.23879585;91.7327734;85.90224342
90.17045593;84.28044128;91.70136261;85.91704559;90.09700012;84.22436905;91.76461792;85.88819504;90.1078125;84.25081787;91.74511566;84.25081787;90.10774078;84.26390381;91.70661621;85.90803604;90.11213989;84.23180275;91.73162365;85.90539761
90.11351776;84.18318176;91.7036438;85.96051788;90.09287643;84.21816635;91.6877861;85.89809418;90.0679306;84.26134033;91.73558502;84.26134033;90.11119232;84.24460678;91.73226089;85.91233597;90.12077408;84.23297195;91.72734146;85.90892811
90.16780853;84.28309631;91.61138153;85.91932678;90.06721115;84.22353745;91.72323227;85.92230606;90.08003693;84.28896179;91.74769897;84.28896179;90.12664719;84.22074203;91.72965469;85.91455154;90.12037487;84.22974911;91.72570381;85.90954666
90.09597778;84.16597748;91.71322632;85.97488403;90.08810425;84.24350357;91.73046112;85.91420364;90.10263519;84.23717041;91.75634308;84.23717041;90.11062622;84.24341812;91.70477982;85.90541382;90.1170826;84.23554707;91.72267399;85.90463066
90.15617371;84.23415375;91.69036865;85.96955872;90.11859131;84.2367897;91.70568085;85.87462234;90.09391785;84.231427;91.7414505;84.231427;90.12927322;84.24569778;91.71208878;85.89891586;90.12199726;84.23497963;91.73265076;85.9085495
90.11473083;84.16501617;91.71634674;85.86844635;90.11026764;84.23631287;91.72720718;85.88183212;90.15205688;84.22286987;91.71137085;84.22286987;90.11024857;84.25184631;91.73445435;85.90399551;90.11792068;84.24127998;91.72543335;85.91188507
90.09422302;84.3108902;91.62291718;85.9731369;90.06300354;84.2539711;91.71689987;85.90071106;90.1065155;84.21664429;91.75093384;84.21664429;90.11589279;84.21717072;91.71193771;85.90071259;90.1193243;84.23616848;91.72542934;85.90809612
90.14109802;84.13041687;91.7641449;85.93276215;90.07487869;84.25716019;91.7696991;85.89259338;90.12614136;84.22174988;91.68733215;84.22174988;90.09921799;84.24256287;91.71938858;85.90429382;90.11094704;84.23706074;91.72211246;85.90761776
90.07644653;84.35697174;91.69680023;85.90298462;90.11618805;84.26912308;91.74163437;85.90027237;90.09669647;84.2628479;91.73853455;84.2628479;90.11216278;84.23004913;91.72155304;85.89614639;90.11787376;84.22897892;91.7226572;85.90592213
90.18981171;84.11431885;91.71735382;85.90920258;90.14432144;84.22106552;91.68167496;85.88915253;90.11899414;84.25422363;91.73913422;84.25422363;90.09118576;84.25305557;91.73738708;85.90920105;90.11056252;84.23951473;91.72863617;85.90365829
89.96033478;84.46247864;91.67719269;85.94841003;90.14487457;84.19733047;91.72358704;85.90422821;90.09697418;84.21386414;91.7495575;84.21386414;90.11334534;84.22956238;91.73633499;85.91537628;90.12052956;84.2349329;91.71511993;85.9059639
90.21764374;84.0443573;91.72144318;85.93980408;90.1036377;84.25651932;91.77147675;85.89025879;90.09633942;84.26655579;91.76911011;84.26655579;90.11423416;84.25572433;91.71615524;85.92606277;90.10973759;84.23870735;91.73025455;85.9113699
90.02164459;84.40470123;91.61360931;86.00692749;90.05839539;84.25852203;91.73340225;85.88024139;90.12045441;84.20436554;91.75740814;84.20436554;90.12205887;84.22914429;91.73135757;85.90511932;90.12827072;84.22763329;91.71717491;85.91265087
90.25080109;84.10271454;91.67205048;85.95249176;90.02855682;84.31341171;91.7803421;85.90652847;90.0931839;84.2491684;91.74983063;84.2491684;90.11603394;84.23578033;91.71167603;85.93439255;90.12663803;84.22927227;91.72285271;85.90625954
90.02145386;84.34354401;91.64116669;85.97274017;90.06684494;84.24888229;91.75082779;85.89801788;90.15294952;84.20655975;91.70892487;84.20655975;90.1040802;84.22781754;91.72021179;85.89126053;90.13028965;84.23181057;91.71787777;85.91595135
90.20502472;84.19286346;91.69488525;85.89360046;90.10179901;84.23595428;91.78434372;85.90249252;90.09659882;84.23751068;91.73464966;84.23751068;90.11157608;84.25201797;91.70613022;85.92109146;90.13580284;84.23599663;91.70869026;85.91794147
90.03920746;84.25486755;91.70901489;86.05990601;90.09379196;84.25107956;91.72545624;85.93048096;90.11878967;84.24381104;91.73922729;84.24381104;90.09278183;84.24959641;91.72705917;85.9031929;90.13863297;84.22721195;91.71446533;85.91622715
90.23846436;84.17289734;91.73339081;85.9213562;90.06525803;84.2353363;91.74345398;85.90962601;90.13364563;84.20667725;91.72077026;84.20667725;90.10992889;84.2409584;91.72606049;85.91943588;90.12832603;84.23504467;91.72184277;85.91559868
90.07116699;84.30709076;91.69358063;85.98844147;90.06154633;84.22615814;91.73467255;85.87829208;90.09382172;84.25507507;91.73877106;84.25507507;90.12320786;84.22531357;91.71717529;85.91185226;90.12940044;84.23344498;91.71130409;85.9101162
90.17993164;84.22629547;91.76874542;85.86826324;90.10522842;84.22863007;91.70696259;85.88364792;90.10870972;84.22524567;91.7483902;84.22524567;90.11020279;84.23916931;91.71038818;85.90746231;90.12672005;84.23296452;91.70862293;85.91580524
90.07487488;84.26660919;91.68771362;86.0235672;90.09051132;84.25076294;91.69617844;85.90779877;90.12032013;84.24940643;91.76480103;84.24940643;90.11934357;84.24094849;91.72352066;85.90720215;90.12111778;84.23245907;91.72110043;85.90474415
90.17706299;84.19818878;91.67288971;85.86462402;90.11086655;84.22474289;91.74277115;85.90015793;90.12139587;84.19708252;91.78540192;84.19708252;90.11542358;84.24102478;91.70926819;85.91028824;90.11852646;84.23936176;91.72858696;85.90155048
90.10868073;84.26543427;91.65579987;86.02456665;90.16666794;84.20718002;91.71555328;85.90402222;90.05712433;84.28472443;91.75724945;84.28472443;90.11328049;84.23013;91.71828384;85.92506638;90.12016373;84.23781338;91.71151352;85.91307602
90.22473145;84.16296387;91.73985291;85.84866333;90.1294899;84.24378586;91.68565369;85.96404648;90.11599274;84.21341553;91.76947174;84.21341553;90.13539886;84.25280914;91.71649551;85.8986618;90.13491478;84.22875042;91.71408272;85.92011585
90.01316833;84.24578857;91.75989532;86.00862122;90.13061142;84.22830963;91.70042038;85.92737198;90.08327942;84.23375549;91.76442261;84.23375549;90.09420242;84.26149597;91.70185165;85.90699768;90.13034325;84.23763351;91.7184494;85.91312389
90.22906494;84.16336823;91.60543823;85.89506531;90.06105804;84.27408218;91.75307083;85.87696075;90.11545563;84.20123138;91.73711243;84.20123138;90.10564194;84.22242813;91.73372574;85.92092743;90.13667126;84.2319725;91.70689411;85.92480145
90.05909729;84.30471039;91.73266602;86.0404129;90.06204987;84.24134827;91.74087143;85.90057755;90.09081726;84.22749634;91.74067841;84.22749634;90.11746826;84.2313385;91.71179047;85.92558975;90.14541225;84.22484016;91.70418396;85.92442036
90.19181824;84.14877319;91.61349487;85.86764526;90.09646606;84.26398087;91.72628784;85.90368271;90.10121002;84.24065247;91.73267517;84.24065247;90.11882324;84.26237793;91.7335968;85.91702042;90.14818859;84.22398376;91.70360527;85.92271194
90.04053497;84.28326416;91.76279449;86.06652832;90.05720139;84.24296188;91.75777817;85.86682129;90.12243347;84.22295837;91.7354248;84.22295837;90.09532547;84.23970947;91.74051666;85.91139832;90.13546238;84.2361681;91.71833687;85.92006931
90.21655273;84.17160034;91.63032532;85.82515717;90.07790375;84.26921463;91.7403717;85.8898201;90.11016235;84.24590912;91.72585602;84.24590912;90.11584167;84.22792282;91.72761612;85.90560455;90.12813663;84.22757092;91.71750202;85.91058865
90.09770203;84.26548767;91.59039307;86.12124634;90.080616;84.25039673;91.72324753;85.87051392;90.08173981;84.24506226;91.73871613;84.24506226;90.09595642;84.23201141;91.715728;85.92082977;90.13096867;84.23370838;91.7131731;85.90881329
90.19839478;84.21420288;91.62597656;85.84706116;90.0709877;84.25479126;91.74704742;85.87482452;90.09599304;84.24179993;91.76759949;84.24179993;90.07534561;84.24906235;91.74615173;85.88629684;90.13948669;84.22774868;91.71709862;85.91582241
90.05271912;84.28902435;91.68624878;86.09937286;90.08444595;84.24681473;91.69810486;85.93465424;90.13528442;84.1953125;91.76699982;84.1953125;90.10021133;84.26070709;91.74357529;85.90677948;90.13509579;84.23413773;91.70776234;85.9156395
90.18589783;84.20549774;91.63603973;85.91661835;90.07252121;84.23566437;91.74705887;85.90114594;90.12527008;84.19902954;91.76549835;84.19902954;90.11227264;84.22250824;91.72105942;85.91806564;90.13911514;84.23042088;91.71697578;85.92142296
90.03687286;84.31490326;91.7294693;85.98387146;90.0605545;84.21399307;91.74278259;85.95042038;90.12109833;84.23739624;91.71680603;84.23739624;90.12185135;84.24414902;91.7021553;85.91279373;90.12442646;84.23496304;91.70314713;85.93221149
90.18927002;84.25283813;91.68018341;85.96511841;90.08780289;84.23320007;91.74429703;85.9234314;90.087117;84.25342102;91.75825043;84.25342102;90.11365433;84.23589706;91.71441879;85.90449219;90.13161793;84.23039074;91.71064968;85.91249714
90.1186142;84.27505493;91.75436401;85.93080139;90.10559082;84.2188797;91.75234985;85.90628433;90.1261673;84.21402435;91.720578;84.21402435;90.10798721;84.2622345;91.73020554;85.8921402;90.12959614;84.22975235;91.71411629;85.91455669
90.14944458;84.29719543;91.62400818;85.98484039;90.0975647;84.22837448;91.76080704;85.89037704;90.10473328;84.19832611;91.74716797;84.19832611;90.09883423;84.22780838;91.71468506;85.90248489;90.12849464;84.23173504;91.71250286;85.91627979
90.05303955;84.26430511;91.74421692;85.87583923;90.12249756;84.21863937;91.745327;85.90328979;90.06935272;84.28643799;91.71171722;84.28643799;90.10817261;84.24836273;91.72728195;85.92534332;90.12176495;84.23452454;91.70250225;85.91070499
90.12200928;84.27586365;91.62834167;85.93880463;90.12478256;84.25124741;91.75144577;85.9432373;90.1412796;84.21142731;91.75552521;84.21142731;90.0915657;84.23795166;91.71581955;85.90700455;90.12230434;84.23115444;91.72101345;85.91380863
90.06897736;84.25535583;91.72714233;85.92738342;90.10057449;84.23419952;91.68081284;85.97180939;90.12316437;84.23418274;91.74933472;84.23418274;90.09877625;84.22789841;91.73460007;85.90157852;90.13461151;84.23526936;91.71242008;85.91725407
90.12928772;84.30208588;91.6453476;85.92260742;90.09516144;84.19958496;91.73244858;85.91134644;90.15648651;84.22834778;91.7199707;84.22834778;90.10210266;84.21933899;91.73384018;85.89476471;90.12558174;84.23325882;91.70942955;85.91650562
90.11187744;84.20619202;91.73166656;85.94873047;90.11146545;84.24934006;91.70587921;85.91650772;90.07155914;84.2134613;91.74758911;84.2134613;90.10636597;84.25036087;91.73312378;85.89685822;90.12608395;84.23673;91.72543678;85.9178957
90.10926056;84.32482147;91.66177368;85.92002869;90.08547974;84.24742508;91.7080574;85.8874855;90.08809814;84.25662842;91.73593903;84.25662842;90.10126648;84.22463455;91.74853592;85.8856842;90.13204212;84.23035889;91.71850243;85.90391464
90.11235046;84.20084381;91.6975174;85.94836426;90.04812241;84.26128006;91.74084854;85.89894104;90.09764099;84.20270996;91.77572784;84.20270996;90.09483185;84.2471077;91.75761566;85.88472061;90.11123047;84.2337738;91.72549686;85.91387901
90.05860901;84.3141098;91.67051697;85.96172333;90.05242157;84.22249603;91.74060822;85.89213181;90.05842438;84.28164825;91.7506424;84.28164825;90.11313705;84.2256279;91.72543488;85.91080017;90.12734585;84.22798042;91.72807789;85.90510273
90.16157532;84.18399811;91.73930359;85.94532776;90.1304245;84.27561951;91.70520782;85.91251755;90.10697174;84.25052338;91.77851257;84.25052338;90.1041748;84.25977402;91.72933044;85.91510315;90.1275528;84.23463726;91.72003155;85.91513405
90.06473541;84.39256287;91.66429901;85.95561218;90.03839111;84.26155472;91.73518372;85.9021225;90.10078735;84.21447449;91.75377808;84.21447449;90.09592743;84.25569839;91.72048798;85.9001297;90.11894283;84.24024487;91.7217062;85.90697308
90.14653778;84.07120514;91.70302582;85.92179108;90.09943771;84.23908234;91.68235397;85.90442657;90.14041748;84.19764709;91.70585938;84.19764709;90.09024734;84.23961029;91.74535522;85.91853104;90.13119068;84.22704391;91.71831036;85.91438389
90.03281403;84.40535736;91.63746643;85.93314362;90.06773376;84.19542694;91.7173996;85.9106636;90.11991272;84.21153412;91.75293579;84.21153412;90.10632248;84.21491013;91.72081528;85.90399704;90.11417065;84.23979683;91.72464771;85.91229572
90.21167755;84.02820587;91.73241425;85.89395142;90.08463287;84.24356842;91.77253342;85.86644363;90.11619263;84.24486084;91.72419739;84.24486084;90.11725693;84.25608139;91.71028748;85.90906754;90.12960358;84.23115997;91.71775322;85.90524807
89.97322083;84.46926117;91.66990662;86.01163483;90.13899612;84.21671677;91.72204971;85.89980316;90.09562683;84.21862183;91.72702484;84.21862183;90.11949921;84.23383789;91.72460251;85.91010971;90.11305218;84.23634396;91.72018948;85.90980167
90.18940735;84.09237671;91.68817902;85.8839798;90.07271576;84.25898361;91.68891525;85.93445206;90.10190125;84.25357971;91.75105133;84.25357971;90.10813522;84.24173126;91.71171265;85.92311935;90.11889496;84.23438072;91.73272839;85.8997467
90.02659607;84.30377197;91.66523743;85.94212341;90.10696793;84.28339767;91.72954178;85.88539124;90.09624481;84.23697662;91.73716888;84.23697662;90.12733536;84.2333046;91.69679642;85.93631897;90.10704308;84.23400364;91.72877808;85.9131712
90.18650055;84.20230103;91.67919159;85.94039917;90.08879089;84.23957062;91.72633362;85.89863205;90.11679688;84.23635712;91.74969025;84.23635712;90.1035759;84.24793625;91.7233078;85.92353745;90.12072392;84.22805977;91.72706318;85.90936279
90.00913239;84.29551697;91.70748138;85.9766922;90.11141586;84.24218369;91.77239609;85.89161682;90.14379425;84.20163422;91.70570984;84.20163422;90.10002136;84.24569931;91.72299194;85.9037323;90.13209457;84.23063202;91.72053337;85.90848656
90.17094421;84.13684082;91.77164459;85.91228485;90.09183884;84.23523712;91.75574493;85.8791008;90.12760468;84.21857147;91.72243195;84.21857147;90.10937958;84.23558578;91.73299484;85.90013275;90.12567463;84.22705956;91.71488457;85.91377392
90.06344604;84.30639648;91.66376495;86.0111618;90.08781815;84.21665955;91.69971848;85.89040756;90.14102478;84.23264923;91.67815399;84.23264923;90.09613724;84.2363266;91.69735413;85.92067261;90.11264477;84.23751106;91.73456955;85.89093094
90.20879364;84.20314789;91.66843414;85.91820526;90.11538696;84.21791458;91.72003174;85.90310669;90.11490326;84.24664001;91.74879456;84.24664001;90.09801788;84.26250076;91.74267807;85.90312119;90.12027702;84.226334;91.72676392;85.91431808
90.08998108;84.29730225;91.63518524;86.00050354;90.10808182;84.21583939;91.72940063;85.89650345;90.1139328;84.24332275;91.72366791;84.24332275;90.09981003;84.26091385;91.71928558;85.89906387;90.13169117;84.2325901;91.71381207;85.90562153
